,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
5733,2.05970036975e-09,4,Bglap,0.402001243779,485165195.41,197.86796436,1.29231428371,3.4686234615e-09,SE,260,1.41357219384,2.41260073436e+17,0.001305103302,-373.493202196,197.867000351,0.000964009205433,0.975230862777,0.975230939966
5734,0.511864963625,4,Ccl8,0.402001243779,0.952967879874,363.447118182,0.860555995832,0.348769925293,SE,260,17.5260295505,328.567146604,0.000838994979858,-704.65150984,363.220612145,0.22650603742,0.634126739116,0.975230939966
5735,2.05970036975e-09,4,Smpd5,0.402001243779,485165195.41,190.934597431,0.722022505467,1.10229616568e-09,SE,260,0.45814734355,7.81938568336e+16,0.00116491317749,-359.626468339,190.933633424,0.000964007787701,0.975230880985,0.975230939966
5736,2.05970036975e-09,4,Adamts2,0.402001243779,485165195.41,173.868806675,0.944765468121,1.87142837872e-09,SE,260,0.807623071722,1.37840290323e+17,0.0011579990387,-325.494886826,173.867842667,0.00096400859897,0.975230870566,0.975230939966
5737,2.05970036975e-09,4,Traf3ip2,0.402001243779,485165195.41,189.211751586,0.70946855172,1.06562608311e-09,SE,260,2.30893606719,3.94075440614e+17,0.00115489959717,-356.180776648,189.210787576,0.000964009612147,0.975230857554,0.975230939966
5738,2.05970036975e-09,4,Pamr1,0.402001243779,485165195.41,127.11538994,0.65076915289,9.18291453168e-10,SE,260,0.394748318029,6.73732891827e+16,0.00116205215454,-231.988053357,127.114425933,0.000964007532701,0.97523088426,0.975230939966
5739,0.999954570102,4,Gipc2,0.402001243779,4.53999297625e-05,161.207862168,0.846686307827,0.624182491367,SE,260,35.7025649148,12527769611.3,0.000863075256348,-300.172997812,160.492424022,0.71543814593,0.397644369071,0.975230939966
5740,0.999954570102,4,Zfp764,0.402001243779,4.53999297625e-05,193.04757612,0.585262347365,0.303432796387,SE,260,0.572938884524,201040075.518,0.00119018554688,-363.852425716,191.084155129,1.96342099116,0.161147921712,0.975230939966
5741,2.05970036975e-09,4,Hjurp,0.402001243779,485165195.41,70.3429569284,0.0457441003044,7.45618917247e-11,SE,260,9.39058278172,1.6027286766e+18,0.0011830329895,-118.443187333,70.3419929181,0.000964010351566,0.975230848057,0.975230939966
5742,2.05970036975e-09,4,Dsn1,0.402001243779,485165195.41,190.830751296,0.736196168178,1.14491890845e-09,SE,260,1.80312108045,3.07745954665e+17,0.00118112564087,-359.418776068,190.829787286,0.00096400942013,0.97523086002,0.975230939966
5743,2.05970036975e-09,4,Dapk2,0.402001243779,485165195.41,247.596648863,0.825223980021,1.42160183668e-09,SE,260,14.3733488674,2.45315748171e+18,0.000860929489136,-472.950571202,247.595684852,0.000964010491856,0.975230846256,0.975230939966
5744,2.05970036975e-09,4,Ddx51,0.402001243779,485165195.41,6.69091136059,-0.546917566714,7.31155944464e-10,SE,260,1.19316185223,2.03641750555e+17,0.00185990333557,8.86090380288,6.68994735155,0.000964009039279,0.975230864911,0.975230939966
5745,2.05970036975e-09,4,Gpatch3,0.402001243779,485165195.41,180.817688897,0.216001494078,1.26197770803e-10,SE,260,0.663236006064,1.13197166884e+17,0.00119495391846,-339.392651271,180.816724889,0.000964008343686,0.975230873844,0.975230939966
5746,2.05970036975e-09,4,Trim21,0.402001243779,485165195.41,196.459773155,0.96308085102,1.9383976581e-09,SE,260,1.20400872239,2.05493029677e+17,0.0011899471283,-370.676819786,196.458809146,0.000964009046839,0.975230864814,0.975230939966
5747,0.511301728934,4,Abcc4,0.402001243779,0.955118434198,59.4247234846,1.23473669904,0.732498823258,SE,260,16.8409031293,315.696885922,0.000858068466187,-96.6067204452,59.1984231481,0.226300336548,0.634280746704,0.975230939966
5748,2.05970036975e-09,4,Atp6v1c2,0.402001243779,485165195.41,245.69005674,0.731161800476,1.12012050291e-09,SE,260,4.1528461027,7.08783010921e+17,0.00118899345398,-469.137386956,245.68909273,0.000964009984813,0.975230852768,0.975230939966
5749,2.05970036975e-09,4,Eif4ebp1,0.402001243779,485165195.41,156.084790659,0.743451431302,1.17556536771e-09,SE,260,1.20848875097,2.06257654243e+17,0.00118398666382,-289.926854793,156.08382665,0.000964009051671,0.975230864752,0.975230939966
5750,2.05970036975e-09,4,Relb,0.402001243779,485165195.41,151.054532464,0.486946556885,5.26492032255e-10,SE,260,0.192339941017,3.28274342808e+16,0.00119495391846,-279.866338405,151.053568459,0.000964005997929,0.97523090397,0.975230939966
5751,2.05970036975e-09,4,1700016K19Rik,0.402001243779,485165195.41,236.58046051,0.930923887304,1.80579171075e-09,SE,260,0.943476452559,1.61026935321e+17,0.00119495391846,-450.918194496,236.579496501,0.000964008784507,0.975230868183,0.975230939966
5752,0.502273480363,4,Gkn3,0.402001243779,0.990248558308,145.597526108,0.70785351569,0.240314719156,SE,260,10.1553554193,190.223888806,0.000850915908813,-268.952325691,145.409907932,0.18761817553,0.664906426816,0.975230939966
5753,2.05970036975e-09,4,Qsox1,0.402001243779,485165195.41,-3.28794520958,-0.42159745241,4.90129890226e-10,SE,260,0.65004158776,1.10945222241e+17,0.00197291374207,28.8186169432,-3.28890921789,0.000964008315577,0.975230874205,0.975230939966
5754,2.05970036975e-09,4,Fbn2,0.402001243779,485165195.41,41.0093832294,-0.376511717135,3.80222192739e-10,SE,260,8.28740112716,1.41444420967e+18,0.00116491317749,-59.7760399347,41.0084192191,0.000964010305296,0.975230848652,0.975230939966
